Date,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Espresso,Herbal Tea,Tea,Regular,East,South,West,Small Market,Colorado,Connecticut,Florida,Illinois,Iowa,Louisiana,Massachusetts,Missouri,Nevada,New Hampshire,New Mexico,New York,Ohio,Oklahoma,Oregon,Texas,Utah,Washington,Wisconsin
2011-03-01,40.0,40.0,60.0,100.0,50.0,62.0,117.0,48.0,28.0,15.0,611.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-06-01,40.0,40.0,60.0,100.0,48.0,63.0,110.0,48.0,26.0,15.0,593.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-09-01,60.0,60.0,90.0,150.0,83.0,90.0,169.0,69.0,34.0,22.0,572.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-01,90.0,90.0,130.0,220.0,126.0,130.0,246.0,101.0,45.0,33.0,552.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-07-01,40.0,30.0,50.0,80.0,31.0,52.0,87.0,35.0,21.0,9.0,894.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-01-01,30.0,30.0,50.0,80.0,21.0,55.0,93.0,38.0,34.0,12.0,241.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-08-01,60.0,50.0,80.0,130.0,49.0,90.0,151.0,61.0,41.0,19.0,322.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-10-01,60.0,30.0,60.0,90.0,33.0,71.0,120.0,49.0,38.0,15.0,310.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-11-01,30.0,40.0,60.0,100.0,30.0,67.0,113.0,46.0,37.0,14.0,316.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-04-01,30.0,40.0,60.0,100.0,50.0,72.0,129.0,49.0,38.0,15.0,241.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-09-01,40.0,40.0,60.0,100.0,50.0,71.0,128.0,49.0,37.0,15.0,315.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-10-01,60.0,30.0,60.0,90.0,49.0,71.0,128.0,49.0,38.0,15.0,310.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-12-01,40.0,40.0,70.0,110.0,28.0,74.0,122.0,48.0,46.0,15.0,462.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-06-01,50.0,50.0,80.0,130.0,58.0,94.0,155.0,62.0,48.0,20.0,436.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-07-01,-10.0,100.0,40.0,140.0,-12.0,49.0,169.0,120.0,61.0,37.0,1334.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-05-01,-10.0,80.0,30.0,110.0,-21.0,38.0,135.0,98.0,49.0,30.0,973.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-07-01,-10.0,100.0,40.0,140.0,-17.0,49.0,167.0,120.0,57.0,37.0,1334.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-03-01,10.0,20.0,50.0,70.0,-7.0,63.0,107.0,44.0,70.0,40.0,251.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-06-01,0.0,30.0,50.0,80.0,-3.0,73.0,125.0,52.0,76.0,47.0,313.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-08-01,10.0,40.0,60.0,100.0,2.0,88.0,151.0,63.0,86.0,57.0,332.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-10-01,20.0,10.0,40.0,50.0,-6.0,64.0,109.0,45.0,70.0,41.0,320.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-02-01,10.0,20.0,50.0,70.0,-10.0,61.0,111.0,43.0,68.0,39.0,256.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-07-01,10.0,30.0,60.0,90.0,0.0,82.0,140.0,59.0,76.0,53.0,338.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-09-01,10.0,20.0,50.0,70.0,-10.0,62.0,113.0,44.0,69.0,40.0,325.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-06-01,20.0,20.0,40.0,60.0,14.0,55.0,96.0,41.0,41.0,13.0,239.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-09-01,20.0,20.0,40.0,60.0,12.0,52.0,91.0,39.0,40.0,12.0,248.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-12-01,10.0,20.0,40.0,60.0,12.0,51.0,89.0,38.0,39.0,12.0,256.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-01-01,10.0,20.0,30.0,50.0,14.0,47.0,92.0,35.0,40.0,11.0,196.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-02-01,10.0,20.0,30.0,50.0,13.0,47.0,87.0,35.0,38.0,11.0,191.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-03-01,10.0,20.0,30.0,50.0,15.0,49.0,91.0,36.0,39.0,11.0,187.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-04-01,10.0,20.0,30.0,50.0,16.0,51.0,94.0,37.0,40.0,12.0,195.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-07-01,30.0,20.0,50.0,70.0,23.0,59.0,102.0,44.0,39.0,14.0,258.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-07-01,50.0,30.0,60.0,90.0,36.0,57.0,96.0,39.0,21.0,10.0,845.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-08-01,30.0,30.0,40.0,70.0,28.0,48.0,80.0,32.0,20.0,8.0,841.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-10-01,40.0,20.0,40.0,60.0,28.0,47.0,79.0,32.0,19.0,8.0,833.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-03-01,50.0,40.0,70.0,110.0,67.0,70.0,126.0,48.0,25.0,13.0,766.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-07-01,150.0,100.0,170.0,270.0,139.0,185.0,312.0,127.0,46.0,35.0,1007.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,60.0,60.0,90.0,150.0,62.0,100.0,178.0,78.0,38.0,25.0,593.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,60.0,70.0,90.0,160.0,67.0,107.0,190.0,83.0,40.0,27.0,584.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,30.0,40.0,50.0,90.0,29.0,56.0,99.0,43.0,27.0,14.0,531.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,80.0,60.0,90.0,150.0,96.0,132.0,223.0,91.0,36.0,25.0,777.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,90.0,60.0,100.0,160.0,157.0,144.0,259.0,99.0,38.0,27.0,766.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,100.0,80.0,120.0,200.0,184.0,178.0,298.0,123.0,42.0,34.0,941.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,110.0,80.0,130.0,210.0,190.0,172.0,309.0,118.0,44.0,33.0,930.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,100.0,100.0,130.0,230.0,68.0,107.0,190.0,83.0,39.0,27.0,574.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-01,110.0,100.0,140.0,240.0,98.0,112.0,197.0,87.0,38.0,28.0,564.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-01,70.0,70.0,90.0,160.0,62.0,74.0,141.0,58.0,32.0,19.0,548.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-11-01,30.0,40.0,60.0,100.0,46.0,68.0,121.0,46.0,37.0,14.0,424.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-01,50.0,60.0,90.0,150.0,83.0,108.0,201.0,72.0,58.0,23.0,558.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-01,70.0,80.0,110.0,190.0,106.0,126.0,235.0,84.0,61.0,27.0,651.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,110.0,120.0,160.0,280.0,122.0,186.0,320.0,134.0,64.0,41.0,690.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,60.0,50.0,80.0,130.0,47.0,72.0,121.0,49.0,25.0,13.0,767.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,20.0,90.0,120.0,210.0,22.0,130.0,239.0,94.0,115.0,85.0,694.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,70.0,70.0,110.0,180.0,80.0,108.0,200.0,80.0,54.0,26.0,415.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,20.0,20.0,30.0,50.0,18.0,39.0,69.0,30.0,21.0,9.0,581.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,50.0,50.0,70.0,120.0,40.0,84.0,155.0,71.0,44.0,22.0,950.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,50.0,50.0,70.0,120.0,59.0,84.0,165.0,71.0,44.0,22.0,950.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,30.0,30.0,40.0,70.0,26.0,45.0,75.0,30.0,19.0,8.0,882.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,160.0,110.0,190.0,300.0,115.0,176.0,298.0,122.0,61.0,39.0,789.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,110.0,110.0,160.0,270.0,106.0,165.0,278.0,113.0,59.0,36.0,803.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,120.0,110.0,170.0,280.0,151.0,158.0,285.0,109.0,56.0,34.0,585.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,160.0,110.0,190.0,300.0,171.0,176.0,318.0,122.0,61.0,39.0,789.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,110.0,80.0,130.0,210.0,105.0,144.0,243.0,99.0,39.0,27.0,766.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,140.0,100.0,160.0,260.0,182.0,178.0,298.0,123.0,43.0,34.0,941.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,150.0,100.0,170.0,270.0,139.0,185.0,312.0,127.0,46.0,35.0,1007.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,120.0,80.0,130.0,210.0,116.0,157.0,265.0,108.0,41.0,30.0,971.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,100.0,80.0,120.0,200.0,147.0,137.0,247.0,95.0,38.0,26.0,809.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,110.0,80.0,130.0,210.0,157.0,145.0,261.0,100.0,39.0,28.0,822.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,120.0,80.0,130.0,210.0,172.0,157.0,282.0,108.0,41.0,30.0,971.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,80.0,60.0,110.0,170.0,84.0,117.0,198.0,81.0,33.0,22.0,441.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,80.0,60.0,110.0,170.0,83.0,117.0,198.0,81.0,34.0,22.0,460.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,90.0,80.0,120.0,200.0,99.0,136.0,230.0,94.0,37.0,26.0,608.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,80.0,60.0,110.0,170.0,84.0,118.0,199.0,81.0,34.0,22.0,588.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,80.0,50.0,80.0,130.0,116.0,111.0,199.0,76.0,33.0,21.0,580.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,50.0,50.0,90.0,140.0,44.0,96.0,160.0,64.0,52.0,21.0,593.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,30.0,40.0,70.0,110.0,31.0,79.0,131.0,52.0,48.0,17.0,668.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,40.0,60.0,90.0,150.0,84.0,108.0,201.0,72.0,57.0,23.0,558.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,40.0,60.0,90.0,150.0,79.0,108.0,192.0,72.0,55.0,23.0,541.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,30.0,40.0,70.0,110.0,41.0,79.0,130.0,52.0,46.0,17.0,662.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,50.0,50.0,80.0,130.0,82.0,110.0,194.0,72.0,55.0,23.0,650.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,70.0,70.0,100.0,170.0,35.0,98.0,177.0,79.0,63.0,30.0,593.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,60.0,70.0,100.0,170.0,46.0,90.0,165.0,75.0,44.0,23.0,956.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,30.0,50.0,60.0,110.0,24.0,60.0,110.0,50.0,36.0,15.0,1064.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,40.0,60.0,70.0,130.0,36.0,76.0,139.0,63.0,40.0,19.0,1075.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,50.0,60.0,80.0,140.0,50.0,74.0,145.0,62.0,40.0,19.0,1059.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,0.0,30.0,40.0,70.0,0.0,46.0,82.0,36.0,46.0,13.0,252.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,0.0,20.0,40.0,60.0,-6.0,42.0,85.0,34.0,48.0,12.0,197.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,0.0,30.0,40.0,70.0,0.0,46.0,81.0,36.0,43.0,13.0,236.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,50.0,50.0,70.0,120.0,41.0,64.0,108.0,44.0,23.0,12.0,886.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,50.0,40.0,70.0,110.0,36.0,58.0,97.0,39.0,22.0,10.0,799.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,50.0,30.0,60.0,90.0,40.0,46.0,82.0,31.0,19.0,8.0,844.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,10.0,30.0,60.0,90.0,-6.0,63.0,107.0,44.0,69.0,40.0,251.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,10.0,50.0,70.0,120.0,-1.0,82.0,141.0,59.0,83.0,53.0,338.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,20.0,40.0,70.0,110.0,-6.0,73.0,124.0,52.0,72.0,47.0,313.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,-10.0,70.0,20.0,90.0,-47.0,18.0,113.0,88.0,50.0,27.0,715.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,10.0,30.0,40.0,70.0,9.0,47.0,82.0,35.0,38.0,11.0,191.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,30.0,30.0,60.0,90.0,19.0,60.0,105.0,45.0,41.0,14.0,253.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,20.0,30.0,50.0,80.0,19.0,55.0,95.0,41.0,38.0,13.0,239.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,0.0,30.0,40.0,70.0,1.0,49.0,89.0,40.0,48.0,15.0,219.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,0.0,30.0,40.0,70.0,1.0,49.0,88.0,40.0,45.0,15.0,219.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,-10.0,10.0,20.0,30.0,-24.0,25.0,48.0,20.0,41.0,7.0,218.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,100.0,70.0,120.0,190.0,197.0,179.0,322.0,123.0,46.0,34.0,915.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-04-01,40.0,50.0,70.0,120.0,28.0,74.0,129.0,55.0,46.0,18.0,336.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-01,30.0,40.0,60.0,100.0,26.0,62.0,107.0,46.0,40.0,15.0,415.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-08-01,20.0,30.0,50.0,80.0,30.0,79.0,131.0,52.0,49.0,17.0,662.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,50.0,40.0,80.0,120.0,80.0,108.0,192.0,72.0,54.0,23.0,541.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,50.0,40.0,70.0,110.0,64.0,74.0,141.0,58.0,31.0,19.0,548.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,120.0,80.0,140.0,220.0,155.0,152.0,254.0,104.0,37.0,29.0,821.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-09-01,40.0,50.0,70.0,120.0,27.0,72.0,125.0,53.0,45.0,17.0,410.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-09-01,30.0,40.0,60.0,100.0,28.0,64.0,107.0,43.0,36.0,13.0,424.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-01-01,50.0,60.0,90.0,150.0,53.0,108.0,180.0,72.0,55.0,23.0,558.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-08-01,140.0,110.0,170.0,280.0,143.0,191.0,323.0,132.0,48.0,36.0,994.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,70.0,70.0,100.0,170.0,72.0,112.0,199.0,87.0,40.0,28.0,564.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,80.0,50.0,90.0,140.0,199.0,179.0,322.0,123.0,45.0,34.0,915.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,80.0,60.0,90.0,150.0,98.0,136.0,230.0,94.0,38.0,26.0,608.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,100.0,70.0,120.0,190.0,142.0,132.0,238.0,91.0,36.0,25.0,777.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-07-01,90.0,80.0,110.0,190.0,98.0,136.0,230.0,94.0,38.0,26.0,608.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-01,90.0,60.0,110.0,170.0,125.0,117.0,211.0,81.0,33.0,22.0,460.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-06-01,40.0,40.0,70.0,110.0,24.0,68.0,118.0,50.0,44.0,16.0,397.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-04-01,50.0,50.0,90.0,140.0,48.0,102.0,170.0,68.0,54.0,22.0,9.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-02-01,90.0,80.0,120.0,200.0,79.0,112.0,189.0,77.0,33.0,21.0,449.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-08-01,130.0,100.0,160.0,260.0,145.0,145.0,243.0,100.0,37.0,28.0,598.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-09-01,130.0,100.0,160.0,260.0,157.0,145.0,261.0,100.0,39.0,28.0,981.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-06-01,140.0,110.0,180.0,290.0,121.0,163.0,276.0,113.0,42.0,31.0,897.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-02-01,100.0,110.0,150.0,260.0,95.0,150.0,254.0,104.0,55.0,33.0,596.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,110.0,110.0,160.0,270.0,157.0,165.0,296.0,113.0,59.0,36.0,803.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,100.0,70.0,120.0,190.0,141.0,132.0,238.0,91.0,37.0,25.0,777.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,40.0,40.0,60.0,100.0,39.0,68.0,120.0,52.0,29.0,17.0,554.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,100.0,80.0,120.0,200.0,99.0,137.0,232.0,95.0,38.0,26.0,809.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,80.0,70.0,110.0,180.0,88.0,124.0,210.0,86.0,36.0,24.0,499.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,40.0,40.0,60.0,100.0,48.0,73.0,123.0,50.0,25.0,14.0,589.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
